agent_id,agent_name,phone_number,city,vehicle_type,joining_date,agent_rating,availability_status,updated_at
AGENT02402,Qarin Gera,2097957252,Pune,Car,2025-12-10,3.1,BUSY,2026-05-13 17:23:16.968469
AGENT02403,Laksh Chada,5535144169,Bangalore,Scooter,2023-08-17,4.3,OFFLINE,2026-05-13 17:23:16.968469
AGENT02404,Gautami Lall,1404804656,Mumbai,Bike,2023-03-18,4.6,OFFLINE,2026-05-13 17:23:16.968469
AGENT02405,Yashica Borde,5686343147,Mumbai,Cycle,2024-10-06,3.9,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02406,Qasim Pant,1059406486,Chennai,Cycle,2025-09-09,4.3,OFFLINE,2026-05-13 17:23:16.968469
AGENT02407,Rohan Puri,9708791412,Kolkata,Scooter,2021-05-16,3.2,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02408,Nikita Vyas,4727964241,Kolkata,Scooter,2021-12-12,3.7,BUSY,2026-05-13 17:23:16.968469
AGENT02409,Qushi Kulkarni,6198841259,Mumbai,Cycle,2024-10-09,3.4,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02410,Pooja Nigam,8758099939,Gurgaon,Bike,2025-01-13,3.7,OFFLINE,2026-05-13 17:23:16.968469
AGENT02411,Wishi Apte,1007084589,Gurgaon,Scooter,2024-03-16,3.7,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02412,Dalaja Kar,5793876186,Jaipur,Cycle,2023-11-03,4.9,BUSY,2026-05-13 17:23:16.968469
AGENT02413,Onkar Gade,9580793847,Hyderabad,Bike,2025-02-05,3.3,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02414,Anusha Trivedi,3599274371,Pune,Cycle,2023-12-30,3.7,OFFLINE,2026-05-13 17:23:16.968469
AGENT02415,Zayyan Sampath,3750515657,Jaipur,Scooter,2022-11-04,3.3,OFFLINE,2026-05-13 17:23:16.968469
AGENT02416,Chameli Jayaraman,7914622438,Chennai,Car,2023-04-03,4.4,OFFLINE,2026-05-13 17:23:16.968469
AGENT02417,Bhavna Mittal,8938636252,Hyderabad,Car,2023-01-04,3.0,BUSY,2026-05-13 17:23:16.968469
AGENT02418,Vyanjana Konda,0669550981,Gurgaon,Bike,2026-01-10,4.2,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02419,Yagnesh Amble,8658363965,Pune,Cycle,2021-12-02,3.3,OFFLINE,2026-05-13 17:23:16.968469
AGENT02420,Urishilla Chopra,8043062962,Pune,Cycle,2025-03-23,4.4,BUSY,2026-05-13 17:23:16.968469
AGENT02421,Max Acharya,9748094733,Delhi,Bike,2025-12-25,4.7,BUSY,2026-05-13 17:23:16.968469
AGENT02422,Gayathri Kapur,4462333093,Bangalore,Scooter,2021-07-06,4.3,OFFLINE,2026-05-13 17:23:16.968469
AGENT02423,Zayan Parsa,8975024580,Chennai,Cycle,2022-08-05,4.9,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02424,Qadim Ganesh,3635464906,Gurgaon,Cycle,2024-08-01,3.2,OFFLINE,2026-05-13 17:23:16.968469
AGENT02425,Nilima Zachariah,4960231707,Gurgaon,Scooter,2021-12-16,4.6,BUSY,2026-05-13 17:23:16.968469
AGENT02426,Edhitha Ramaswamy,5037105079,Kolkata,Scooter,2022-01-10,3.1,AVAILABLE,2026-05-13 17:23:16.968469
AGENT02427,Charles Dyal,0615704248,Chennai,Scooter,2022-03-29,4.7,BUSY,2026-05-13 17:23:16.968469
AGENT02428,Jairaj Ramaswamy,3057296532,Kolkata,Bike,2022-10-11,3.8,BUSY,2026-05-13 17:23:16.970050
AGENT02429,Anvi Rajagopal,9615539129,Jaipur,Cycle,2023-08-19,3.5,OFFLINE,2026-05-13 17:23:16.970050
AGENT02430,Januja Halder,2965566046,Kolkata,Scooter,2023-03-26,4.9,BUSY,2026-05-13 17:23:16.970050
AGENT02431,Maya Patil,7716910244,Gurgaon,Bike,2025-02-19,4.0,BUSY,2026-05-13 17:23:16.970050
AGENT02432,Aahana Rana,9776233172,Mumbai,Car,2021-10-09,3.7,BUSY,2026-05-13 17:23:16.970050
AGENT02433,Simon Prashad,5074216431,Jaipur,Car,2024-04-26,4.2,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02434,Samar Bal,7115365547,Pune,Bike,2021-06-17,3.2,OFFLINE,2026-05-13 17:23:16.970050
AGENT02435,Sanaya Banik,9448801732,Kolkata,Cycle,2021-05-13,4.1,OFFLINE,2026-05-13 17:23:16.970050
AGENT02436,Dhriti D’Alia,2254260128,Hyderabad,Car,2025-03-14,4.2,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02437,Yash Agarwal,3781667324,Mumbai,Bike,2024-07-16,3.1,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02438,Vivaan Rout,9631996688,Bangalore,Bike,2022-08-15,4.8,OFFLINE,2026-05-13 17:23:16.970050
AGENT02439,Balendra Shroff,0456891835,Delhi,Scooter,2023-01-01,3.3,OFFLINE,2026-05-13 17:23:16.970050
AGENT02440,Pahal Manne,5577844135,Hyderabad,Scooter,2024-02-05,4.7,BUSY,2026-05-13 17:23:16.970050
AGENT02441,Jagvi Kata,0054035126,Delhi,Cycle,2024-11-09,3.7,BUSY,2026-05-13 17:23:16.970050
AGENT02442,Neel Bhasin,5755237546,Gurgaon,Cycle,2024-06-21,4.3,OFFLINE,2026-05-13 17:23:16.970050
AGENT02443,Nachiket Warrior,0885906992,Mumbai,Cycle,2022-01-06,3.5,BUSY,2026-05-13 17:23:16.970050
AGENT02444,Priya Sami,7224226213,Chennai,Cycle,2026-03-07,4.7,OFFLINE,2026-05-13 17:23:16.970050
AGENT02445,Qushi Dua,2389629187,Mumbai,Scooter,2025-08-03,4.7,BUSY,2026-05-13 17:23:16.970050
AGENT02446,Chanakya Tak,3904938543,Pune,Car,2023-06-24,3.6,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02447,Aradhana Handa,9747992609,Chennai,Cycle,2021-06-30,4.3,OFFLINE,2026-05-13 17:23:16.970050
AGENT02448,Aarini Ramanathan,7489379380,Hyderabad,Cycle,2023-12-14,3.9,BUSY,2026-05-13 17:23:16.970050
AGENT02449,Tripti Suri,3543929519,Mumbai,Car,2021-07-29,4.7,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02450,Tanay Ranganathan,1769726236,Mumbai,Scooter,2024-10-14,3.9,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02451,Saksham Varty,8550389701,Jaipur,Scooter,2022-12-01,3.2,AVAILABLE,2026-05-13 17:23:16.970050
AGENT02452,Pavani Varma,5770444523,Kolkata,Bike,2023-12-26,4.0,BUSY,2026-05-13 17:23:16.970050
AGENT02453,Anika Kashyap,7689215745,Hyderabad,Bike,2026-03-21,5.0,BUSY,2026-05-13 17:23:16.971143
AGENT02454,Yug Loyal,6023091732,Bangalore,Car,2021-11-14,3.6,AVAILABLE,2026-05-13 17:23:16.971143
AGENT02455,Dhriti Kurian,4905622551,Hyderabad,Scooter,2023-12-28,4.5,BUSY,2026-05-13 17:23:16.971143
AGENT02456,Zinal Badal,4927879894,Kolkata,Car,2024-03-14,3.9,AVAILABLE,2026-05-13 17:23:16.971143
AGENT02457,Lohit Sandal,1686547402,Delhi,Car,2024-11-21,4.6,BUSY,2026-05-13 17:23:16.971143
AGENT02458,Dipta Pillay,7300927542,Mumbai,Scooter,2023-10-02,3.6,BUSY,2026-05-13 17:23:16.971143
AGENT02459,Aadi Chandran,7636358742,Mumbai,Scooter,2023-03-02,3.9,BUSY,2026-05-13 17:23:16.971143
AGENT02460,Balendra Mutti,3763216142,Mumbai,Cycle,2026-03-13,3.8,AVAILABLE,2026-05-13 17:23:16.971143
AGENT02461,Chasmum Grover,5261970255,Gurgaon,Scooter,2022-01-05,3.4,OFFLINE,2026-05-13 17:23:16.971143
AGENT02462,Ekiya Khalsa,9758962901,Kolkata,Cycle,2023-06-22,4.3,BUSY,2026-05-13 17:23:16.971143
AGENT02463,Chaitanya Krishna,7278569833,Mumbai,Scooter,2023-09-24,3.0,BUSY,2026-05-13 17:23:16.971143
AGENT02464,Aashi Dara,5863962438,Jaipur,Scooter,2023-04-04,3.7,BUSY,2026-05-13 17:23:16.971143
AGENT02465,Faraj Thaman,2899469146,Jaipur,Car,2023-07-23,3.0,OFFLINE,2026-05-13 17:23:16.971143
AGENT02466,Bachittar Verma,1947210578,Mumbai,Scooter,2022-12-07,3.7,AVAILABLE,2026-05-13 17:23:16.971143
AGENT02467,Abha Roy,0440129038,Bangalore,Scooter,2024-12-18,3.5,BUSY,2026-05-13 17:23:16.971727
AGENT02468,Bakhshi Memon,7012758716,Delhi,Bike,2024-07-23,3.0,OFFLINE,2026-05-13 17:23:16.971727
AGENT02469,Upadhriti Deol,8177439119,Bangalore,Scooter,2025-08-04,3.9,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02470,Oviya Andra,3040572291,Mumbai,Cycle,2021-11-04,3.5,BUSY,2026-05-13 17:23:16.971727
AGENT02471,Vrinda Sekhon,2697432343,Jaipur,Cycle,2024-05-03,3.0,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02472,Omaja Bhattacharyya,7498775727,Gurgaon,Scooter,2021-06-18,3.6,BUSY,2026-05-13 17:23:16.971727
AGENT02473,Jonathan Srinivasan,9615118609,Bangalore,Cycle,2026-03-06,3.1,BUSY,2026-05-13 17:23:16.971727
AGENT02474,Nathan Swamy,2128897106,Pune,Scooter,2026-01-31,4.1,OFFLINE,2026-05-13 17:23:16.971727
AGENT02475,Unnati Ramakrishnan,4607541709,Jaipur,Car,2025-09-28,3.9,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02476,Nirja Balakrishnan,2254402017,Jaipur,Cycle,2025-05-10,3.1,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02477,Lipika Johal,1969399314,Gurgaon,Bike,2023-03-09,3.5,OFFLINE,2026-05-13 17:23:16.971727
AGENT02478,Zilmil Chokshi,5209257893,Mumbai,Bike,2023-07-31,3.6,BUSY,2026-05-13 17:23:16.971727
AGENT02479,Ijaya Patil,5395477431,Hyderabad,Car,2022-10-12,3.3,OFFLINE,2026-05-13 17:23:16.971727
AGENT02480,Yasti Behl,7272054866,Kolkata,Scooter,2025-05-24,4.8,OFFLINE,2026-05-13 17:23:16.971727
AGENT02481,Yashawini Kibe,1865873515,Pune,Bike,2025-06-13,5.0,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02482,Harshil Wason,3255366323,Mumbai,Car,2022-07-01,4.1,OFFLINE,2026-05-13 17:23:16.971727
AGENT02483,Divya Khanna,2253777610,Hyderabad,Bike,2024-08-29,3.9,OFFLINE,2026-05-13 17:23:16.971727
AGENT02484,Ekapad Prasad,0749803467,Delhi,Scooter,2025-11-21,4.4,OFFLINE,2026-05-13 17:23:16.971727
AGENT02485,Ijaya Varkey,3416525337,Pune,Car,2026-01-04,4.0,BUSY,2026-05-13 17:23:16.971727
AGENT02486,Wahab Rajan,6865687167,Mumbai,Bike,2023-06-03,4.0,OFFLINE,2026-05-13 17:23:16.971727
AGENT02487,Rohan Hans,8296752778,Bangalore,Cycle,2022-05-27,3.2,OFFLINE,2026-05-13 17:23:16.971727
AGENT02488,Nathaniel Nagy,9335765086,Mumbai,Cycle,2023-10-12,3.3,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02489,Pahal Suri,7562255580,Delhi,Car,2021-09-21,4.8,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02490,Urmi Ganguly,0898235768,Jaipur,Bike,2024-08-18,4.6,AVAILABLE,2026-05-13 17:23:16.971727
AGENT02491,Ayaan Shroff,8810893719,Bangalore,Car,2025-09-12,3.0,OFFLINE,2026-05-13 17:23:16.971727
AGENT02492,Charles Swamy,4286190485,Delhi,Bike,2023-11-22,4.3,BUSY,2026-05-13 17:23:16.971727
AGENT02493,Onveer Ram,3678556588,Jaipur,Cycle,2022-12-17,4.5,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02494,Nimrat Tara,9028765708,Jaipur,Scooter,2025-02-03,4.0,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02495,Odika Manne,1403549085,Hyderabad,Cycle,2021-11-24,4.3,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02496,Advika Deshpande,4474909359,Gurgaon,Cycle,2021-12-09,4.8,OFFLINE,2026-05-13 17:23:16.972819
AGENT02497,Kiaan Bhavsar,8724366592,Pune,Scooter,2023-08-31,4.4,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02498,Harsh Pai,0317899398,Gurgaon,Bike,2023-03-29,3.7,BUSY,2026-05-13 17:23:16.972819
AGENT02499,Ranbir Upadhyay,1995966191,Gurgaon,Bike,2023-01-03,3.7,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02500,Yashasvi Mutti,9104771763,Jaipur,Bike,2023-10-28,3.5,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02501,Charles Andra,5311049439,Jaipur,Car,2026-04-05,4.3,BUSY,2026-05-13 17:23:16.972819
AGENT02502,Nathan Varghese,5259766847,Bangalore,Scooter,2021-05-29,3.8,OFFLINE,2026-05-13 17:23:16.972819
AGENT02503,Faqid Viswanathan,7457078637,Gurgaon,Scooter,2022-03-28,3.4,BUSY,2026-05-13 17:23:16.972819
AGENT02504,Chaman Savant,2558652420,Gurgaon,Car,2026-02-11,4.9,OFFLINE,2026-05-13 17:23:16.972819
AGENT02505,Aadi Rajan,8896524149,Bangalore,Bike,2021-11-10,4.5,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02506,Kashvi De,7808295106,Jaipur,Scooter,2025-10-23,3.4,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02507,Hemani Prakash,1121348466,Chennai,Cycle,2025-07-02,3.4,BUSY,2026-05-13 17:23:16.972819
AGENT02508,Pranit Chaudhuri,7616253914,Kolkata,Scooter,2025-10-21,3.9,BUSY,2026-05-13 17:23:16.972819
AGENT02509,Chandani Wable,7513439271,Bangalore,Scooter,2021-07-13,3.2,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02510,Karan Ahuja,5075156766,Delhi,Bike,2023-01-25,3.3,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02511,Harini Dhaliwal,7126794990,Kolkata,Bike,2022-12-24,3.5,OFFLINE,2026-05-13 17:23:16.972819
AGENT02512,Harrison Bava,9863300064,Hyderabad,Scooter,2023-10-22,4.3,OFFLINE,2026-05-13 17:23:16.972819
AGENT02513,Bhavini Gaba,8990150495,Jaipur,Scooter,2025-10-21,3.6,BUSY,2026-05-13 17:23:16.972819
AGENT02514,Warinder Kara,6894658030,Mumbai,Bike,2025-11-21,3.2,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02515,Chaitanya Mani,2731071165,Pune,Scooter,2024-07-26,3.1,OFFLINE,2026-05-13 17:23:16.972819
AGENT02516,Om Dada,8218661004,Hyderabad,Scooter,2024-01-13,4.1,BUSY,2026-05-13 17:23:16.972819
AGENT02517,Hemal Sahota,4182464419,Pune,Cycle,2023-11-08,4.0,AVAILABLE,2026-05-13 17:23:16.972819
AGENT02518,Advik Barad,6417356958,Delhi,Cycle,2026-04-10,4.1,OFFLINE,2026-05-13 17:23:16.972819
AGENT02519,Nihal Lala,4817981491,Mumbai,Bike,2025-01-10,4.0,OFFLINE,2026-05-13 17:23:16.973914
AGENT02520,Mohammed Wagle,8098002119,Hyderabad,Scooter,2024-07-06,4.7,BUSY,2026-05-13 17:23:16.973914
AGENT02521,Logan Rastogi,3045948925,Pune,Cycle,2024-09-30,4.6,OFFLINE,2026-05-13 17:23:16.973914
AGENT02522,Ekapad Kunda,6830188385,Gurgaon,Car,2022-12-03,4.0,BUSY,2026-05-13 17:23:16.973914
AGENT02523,Champak Mall,1360163279,Delhi,Car,2023-08-29,4.7,OFFLINE,2026-05-13 17:23:16.973914
AGENT02524,Raghav Ramaswamy,1274450908,Mumbai,Car,2022-06-28,5.0,OFFLINE,2026-05-13 17:23:16.973914
AGENT02525,Pooja Mahal,8866014705,Delhi,Car,2025-12-22,4.8,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02526,Damini Vyas,7885408285,Delhi,Car,2022-09-25,4.3,OFFLINE,2026-05-13 17:23:16.973914
AGENT02527,Abhiram Dash,9930547945,Pune,Car,2025-10-22,3.2,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02528,Omaja Mangat,8802592571,Chennai,Bike,2023-06-08,4.5,OFFLINE,2026-05-13 17:23:16.973914
AGENT02529,Aahana Deep,8076504288,Mumbai,Scooter,2025-04-06,4.7,BUSY,2026-05-13 17:23:16.973914
AGENT02530,Darsh Chakraborty,9381718726,Gurgaon,Bike,2023-07-26,3.7,OFFLINE,2026-05-13 17:23:16.973914
AGENT02531,Pallavi Ranganathan,4190846449,Jaipur,Car,2024-09-23,3.7,OFFLINE,2026-05-13 17:23:16.973914
AGENT02532,Bachittar Radhakrishnan,3972931588,Gurgaon,Bike,2021-10-22,3.8,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02533,Logan Choudhry,2114819081,Gurgaon,Car,2025-07-07,4.2,OFFLINE,2026-05-13 17:23:16.973914
AGENT02534,Ansh Shroff,6410094023,Jaipur,Cycle,2023-06-15,4.1,BUSY,2026-05-13 17:23:16.973914
AGENT02535,Naksh Bala,2312711766,Bangalore,Car,2023-10-22,3.7,BUSY,2026-05-13 17:23:16.973914
AGENT02536,Indali Korpal,9379517489,Jaipur,Car,2024-03-15,4.6,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02537,Varsha Mangal,4051533966,Chennai,Cycle,2025-12-02,3.2,OFFLINE,2026-05-13 17:23:16.973914
AGENT02538,Mitesh Halder,4148665648,Pune,Bike,2021-12-15,3.1,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02539,Leena Bala,0109219911,Kolkata,Cycle,2022-06-04,4.0,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02540,Kiaan Bose,7424431924,Bangalore,Scooter,2024-11-12,3.2,AVAILABLE,2026-05-13 17:23:16.973914
AGENT02541,Rishi Narasimhan,1806713672,Pune,Cycle,2021-10-19,3.8,OFFLINE,2026-05-13 17:23:16.973914
AGENT02542,Rachit Sastry,0544205124,Gurgaon,Bike,2022-04-18,4.4,OFFLINE,2026-05-13 17:23:16.973914
AGENT02543,Zinal Mohan,5652552599,Gurgaon,Bike,2025-03-06,3.8,OFFLINE,2026-05-13 17:23:16.973914
AGENT02544,Odika Krishna,6896515639,Kolkata,Scooter,2026-01-26,3.6,OFFLINE,2026-05-13 17:23:16.973914
AGENT02545,Falan Pandit,7060883710,Jaipur,Cycle,2022-12-19,4.1,OFFLINE,2026-05-13 17:23:16.975003
AGENT02546,Arin Pillai,5622625947,Kolkata,Scooter,2026-03-06,4.1,OFFLINE,2026-05-13 17:23:16.975003
AGENT02547,Abeer Taneja,5572359690,Mumbai,Scooter,2023-02-12,3.7,BUSY,2026-05-13 17:23:16.975003
AGENT02548,Maanav Kota,4027108633,Mumbai,Cycle,2024-06-12,4.4,OFFLINE,2026-05-13 17:23:16.975003
AGENT02549,Netra Puri,8409932623,Chennai,Cycle,2023-10-05,3.9,BUSY,2026-05-13 17:23:16.975003
AGENT02550,Maanas Tata,1963694201,Mumbai,Cycle,2022-05-30,4.9,AVAILABLE,2026-05-13 17:23:16.975003
AGENT02551,David Dhar,1737575769,Gurgaon,Scooter,2025-02-07,3.5,OFFLINE,2026-05-13 17:23:16.975003
AGENT02552,Eta Desai,1951137479,Kolkata,Car,2024-05-18,3.5,OFFLINE,2026-05-13 17:23:16.975003
AGENT02553,Frederick Mallick,1354629017,Jaipur,Bike,2022-10-23,4.4,OFFLINE,2026-05-13 17:23:16.975003
AGENT02554,Reyansh Hayer,9253381970,Chennai,Cycle,2026-03-12,4.5,BUSY,2026-05-13 17:23:16.975003
AGENT02555,Ati Ganguly,5223277123,Jaipur,Bike,2024-05-20,4.6,AVAILABLE,2026-05-13 17:23:16.975003
AGENT02556,Bhavika Suresh,4907576542,Delhi,Bike,2022-04-07,3.0,BUSY,2026-05-13 17:23:16.975003
AGENT02557,Pranav Sant,4914434000,Mumbai,Cycle,2022-01-20,3.2,BUSY,2026-05-13 17:23:16.975003
AGENT02558,Aadi Guha,6450797606,Kolkata,Bike,2025-04-02,4.7,AVAILABLE,2026-05-13 17:23:16.975003
AGENT02559,Orinder Gara,5289465609,Bangalore,Cycle,2024-10-24,3.7,OFFLINE,2026-05-13 17:23:16.975003
AGENT02560,Pranit Balay,7371889108,Delhi,Scooter,2023-02-02,4.0,OFFLINE,2026-05-13 17:23:16.975003
AGENT02561,Eesha Singhal,5312420722,Delhi,Scooter,2022-11-03,4.2,AVAILABLE,2026-05-13 17:23:16.975003
AGENT02562,Aryan Khatri,6263287692,Delhi,Cycle,2024-05-15,4.8,OFFLINE,2026-05-13 17:23:16.975003
AGENT02563,Alexander Bajwa,2675245225,Bangalore,Bike,2022-01-28,3.2,BUSY,2026-05-13 17:23:16.975003
AGENT02564,Charles Chauhan,9011552341,Jaipur,Car,2025-03-11,4.8,BUSY,2026-05-13 17:23:16.975003
AGENT02565,Qadim Brahmbhatt,8011540461,Chennai,Cycle,2022-12-03,3.9,OFFLINE,2026-05-13 17:23:16.975003
AGENT02566,Warinder Bhatt,1110572509,Kolkata,Scooter,2024-01-20,4.3,OFFLINE,2026-05-13 17:23:16.975003
AGENT02567,Ganga Karnik,6701516086,Mumbai,Cycle,2025-09-14,3.6,AVAILABLE,2026-05-13 17:23:16.975003
AGENT02568,Faqid Nanda,6854654664,Pune,Bike,2021-12-09,3.5,BUSY,2026-05-13 17:23:16.975003
AGENT02569,Sudiksha Srinivasan,8454610022,Bangalore,Bike,2023-04-12,4.6,BUSY,2026-05-13 17:23:16.975003
AGENT02570,Ekapad Ramachandran,0532342373,Chennai,Car,2023-07-24,4.5,BUSY,2026-05-13 17:23:16.976086
AGENT02571,Chanakya Sahni,9460765473,Delhi,Bike,2024-02-17,4.9,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02572,Jatin Raghavan,8641059271,Jaipur,Car,2023-08-27,3.7,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02573,Bimala Karpe,3280850740,Chennai,Car,2022-10-25,3.7,BUSY,2026-05-13 17:23:16.976086
AGENT02574,Hardik Kata,6783640920,Mumbai,Cycle,2024-05-29,4.3,OFFLINE,2026-05-13 17:23:16.976086
AGENT02575,Lavanya Dugar,3706782676,Pune,Car,2022-11-12,4.7,BUSY,2026-05-13 17:23:16.976086
AGENT02576,Rajeshri Sheth,0676660202,Kolkata,Cycle,2026-01-03,4.0,OFFLINE,2026-05-13 17:23:16.976086
AGENT02577,Warhi Dhar,6794800309,Delhi,Cycle,2023-07-20,3.0,OFFLINE,2026-05-13 17:23:16.976086
AGENT02578,Rayaan Dhar,1022895674,Gurgaon,Scooter,2022-09-25,4.6,OFFLINE,2026-05-13 17:23:16.976086
AGENT02579,Pallavi Suresh,0827868903,Hyderabad,Bike,2025-08-21,3.4,OFFLINE,2026-05-13 17:23:16.976086
AGENT02580,Yashica Chanda,0225591942,Hyderabad,Cycle,2021-11-05,4.7,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02581,Raghav Vasa,3239112373,Chennai,Car,2022-06-26,3.8,OFFLINE,2026-05-13 17:23:16.976086
AGENT02582,Nandini Bhattacharyya,1718466663,Pune,Bike,2023-06-01,3.3,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02583,Radha Balakrishnan,8738381541,Chennai,Car,2023-12-30,3.9,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02584,Barkha Shukla,1377200948,Mumbai,Bike,2023-01-03,3.8,BUSY,2026-05-13 17:23:16.976086
AGENT02585,Timothy Behl,0546218299,Chennai,Car,2024-10-09,4.7,BUSY,2026-05-13 17:23:16.976086
AGENT02586,Neelima Lal,7013007779,Delhi,Car,2021-08-30,4.5,BUSY,2026-05-13 17:23:16.976086
AGENT02587,Yashasvi Chada,0836196648,Bangalore,Cycle,2025-04-28,4.1,OFFLINE,2026-05-13 17:23:16.976086
AGENT02588,Fitan Lad,9961592892,Gurgaon,Bike,2023-12-13,3.2,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02589,Abdul Modi,8475350293,Delhi,Car,2022-11-13,3.6,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02590,Bina Nair,0123020046,Gurgaon,Cycle,2023-10-05,3.9,OFFLINE,2026-05-13 17:23:16.976086
AGENT02591,Qasim Sekhon,5978879460,Jaipur,Scooter,2024-07-24,3.8,BUSY,2026-05-13 17:23:16.976086
AGENT02592,Yashasvi Jha,8025182987,Mumbai,Car,2023-02-07,3.9,OFFLINE,2026-05-13 17:23:16.976086
AGENT02593,Bhavna Dugal,2790508228,Gurgaon,Cycle,2024-08-16,3.2,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02594,Avni Gaba,8359166023,Gurgaon,Car,2022-09-21,3.6,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02595,Chaitanya Aggarwal,9445781491,Delhi,Bike,2021-07-03,3.8,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02596,Oviya Taneja,9711098912,Bangalore,Bike,2022-04-28,4.5,AVAILABLE,2026-05-13 17:23:16.976086
AGENT02597,Ansh Dhawan,5611710878,Chennai,Cycle,2026-02-20,3.2,BUSY,2026-05-13 17:23:16.976086
AGENT02598,Samarth Kannan,7465503198,Jaipur,Car,2025-06-10,4.9,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02599,Nathaniel Saraf,8693911826,Mumbai,Car,2022-06-09,4.0,OFFLINE,2026-05-13 17:23:16.977667
AGENT02600,Lipika Rajan,9562540552,Gurgaon,Bike,2021-11-07,3.7,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02601,Reva Buch,4487619554,Pune,Cycle,2023-05-19,3.9,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02602,Harini Kumer,4939561993,Hyderabad,Scooter,2025-04-25,4.1,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02603,Ubika Menon,6653964400,Delhi,Car,2021-08-26,3.5,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02604,Frederick Koshy,5114212754,Delhi,Car,2024-06-01,4.6,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02605,Yahvi Agarwal,3630621655,Mumbai,Cycle,2025-08-16,3.3,OFFLINE,2026-05-13 17:23:16.977667
AGENT02606,Charvi Bahl,5625634401,Hyderabad,Cycle,2024-09-05,3.5,OFFLINE,2026-05-13 17:23:16.977667
AGENT02607,Yatin Sood,5926129083,Chennai,Bike,2022-06-25,4.0,BUSY,2026-05-13 17:23:16.977667
AGENT02608,Bhavya Rastogi,7613873959,Hyderabad,Car,2026-03-28,3.9,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02609,Bhanumati Deep,1841626449,Chennai,Bike,2023-06-22,3.9,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02610,Vasana Prabhakar,9271341620,Delhi,Car,2025-12-14,4.7,BUSY,2026-05-13 17:23:16.977667
AGENT02611,Zayyan Ramaswamy,2759919585,Chennai,Bike,2023-07-30,4.0,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02612,Imaran Seth,6898488739,Gurgaon,Cycle,2022-11-09,4.5,OFFLINE,2026-05-13 17:23:16.977667
AGENT02613,Sarthak Dugar,8428007461,Pune,Scooter,2022-11-11,4.1,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02614,Gauri Bhagat,4148069700,Jaipur,Scooter,2025-07-02,3.9,AVAILABLE,2026-05-13 17:23:16.977667
AGENT02615,Viraj Ganguly,2922174909,Kolkata,Cycle,2023-09-04,3.6,AVAILABLE,2026-05-13 17:23:16.977667
