customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address_line1,city,state,pincode,signup_date,customer_segment,is_active,last_order_date,updated_at
CUST028571,Reva,Gour,ebobal@example.org,4701836530,1983-05-25,Male,"67/83
Joshi Zila",Kolkata,West Bengal,273265,2026-01-28,Regular,True,2026-05-01,2026-05-13 16:45:47.432559
CUST028572,Faraj,Nadig,jalsawalia@example.org,5232617353,2000-10-17,Female,"H.No. 91
Bhasin Road",Kolkata,West Bengal,896553,2024-01-31,Occasional,True,2026-04-14,2026-05-13 16:45:47.432559
CUST028573,Nandini,Kota,sthakkar@example.org,9186808758,1960-09-30,Female,"247
Mukhopadhyay Circle",Delhi,Delhi,021417,2024-10-03,Regular,True,2026-04-15,2026-05-13 16:45:47.432559
CUST028574,Tamanna,Manne,falakmitra@example.org,1380905666,1980-06-09,Male,"85/47, Subramaniam Path",Gurgaon,Haryana,645078,2026-01-11,Occasional,True,2026-04-13,2026-05-13 16:45:47.432559
CUST028575,Rachita,Kannan,krishsingh@example.net,1891571768,2006-10-18,Male,"473
Chakrabarti Nagar",Mumbai,Maharashtra,677663,2023-09-05,Occasional,True,2026-04-19,2026-05-13 16:45:47.433564
CUST028576,Mitesh,Bhatia,ajaggi@example.com,0989607002,1982-09-11,Male,"H.No. 845
Bhatt Nagar",Delhi,Delhi,691414,2023-12-03,Occasional,True,2026-04-14,2026-05-13 16:45:47.433564
CUST028577,Aarnav,Kara,kandaraghav@example.net,7149931520,1985-12-18,Female,"68/033, Borah Circle",Hyderabad,Telangana,812744,2026-03-02,Occasional,True,2026-05-01,2026-05-13 16:45:47.433564
CUST028578,Ekaraj,Barman,tradhakrishnan@example.net,1774490844,1965-09-02,Female,"770
Lalla Circle",Chennai,Tamil Nadu,444463,2024-03-19,Premium,True,2026-04-26,2026-05-13 16:45:47.433564
CUST028579,Charita,Anne,dakshesh71@example.org,8037129660,1997-09-13,Female,"H.No. 54
Desai Nagar",Hyderabad,Telangana,066996,2024-07-25,Occasional,True,2026-05-10,2026-05-13 16:45:47.435071
CUST028580,Sneha,Chaudhari,qarin07@example.com,2746617388,2004-02-12,Male,"H.No. 03, Tara Marg",Delhi,Delhi,249739,2025-10-27,Occasional,True,2026-05-10,2026-05-13 16:45:47.435071
CUST028581,Advik,Barad,chaitanyabadal@example.org,6564569688,1967-05-13,Male,"07, Tank",Pune,Maharashtra,379833,2023-07-25,Premium,True,2026-04-17,2026-05-13 16:45:47.436210
CUST028582,Krishna,Nigam,chandani43@example.com,3449118405,1983-02-06,Male,"36
Tripathi Marg",Delhi,Delhi,067486,2025-04-07,Premium,True,2026-05-04,2026-05-13 16:45:47.436210
CUST028583,Ronith,Nayak,pavani30@example.org,2977405670,1982-03-07,Male,"25
Ghose Ganj",Pune,Maharashtra,692124,2025-01-29,Occasional,True,2026-05-01,2026-05-13 16:45:47.436210
CUST028584,Zayyan,Tripathi,zaitra97@example.com,4807119025,1990-10-08,Male,"95
Parekh Street",Delhi,Delhi,841848,2024-05-04,Premium,True,2026-05-01,2026-05-13 16:45:47.437214
CUST028585,Yutika,Maharaj,fcomar@example.com,0769285596,1966-08-27,Female,"323, Agrawal Nagar",Gurgaon,Haryana,951480,2026-03-21,Regular,False,2026-05-07,2026-05-13 16:45:47.437214
CUST028586,Kai,Andra,karnikcharan@example.org,7963739255,1998-06-14,Female,"H.No. 21
Karan Ganj",Kolkata,West Bengal,264083,2024-12-04,Regular,False,2026-04-25,2026-05-13 16:45:47.437214
CUST028587,Vedant,Nazareth,umahal@example.org,4475886459,1992-08-19,Female,"H.No. 068
Kakar Chowk",Mumbai,Maharashtra,637691,2023-09-10,Premium,True,2026-05-03,2026-05-13 16:45:47.438215
CUST028588,Kabir,Nagi,skadakia@example.org,9089646678,1991-08-21,Male,"57/876, Rau Road",Chennai,Tamil Nadu,109374,2023-11-19,Occasional,True,2026-04-22,2026-05-13 16:45:47.438720
CUST028589,Bahadurjit,Mandal,vcheema@example.com,0508713279,1969-11-13,Male,"41/597
Ganesan Road",Chennai,Tamil Nadu,923754,2023-09-15,Regular,True,2026-04-18,2026-05-13 16:45:47.438720
CUST028590,Jack,Rout,duahiral@example.org,1080077767,1988-09-19,Female,"04/20, Hegde Ganj",Hyderabad,Telangana,253420,2023-08-05,Occasional,False,2026-04-15,2026-05-13 16:45:47.438720
CUST028591,Tripti,Sarna,phayre@example.org,7987773017,1970-05-24,Male,"82/703, Bath Road",Jaipur,Rajasthan,239390,2026-04-04,Occasional,True,2026-05-07,2026-05-13 16:45:47.439726
CUST028592,Varsha,Nanda,watikaprasad@example.net,1862504083,1970-01-18,Male,"25/42
Bhagat Path",Bangalore,Karnataka,528848,2025-12-24,Occasional,True,2026-04-23,2026-05-13 16:45:47.439726
CUST028593,Harinakshi,Pandit,seshadriupasna@example.net,9518358951,1964-04-05,Male,"11/83
Batta",Hyderabad,Telangana,577732,2024-05-11,Regular,True,2026-04-27,2026-05-13 16:45:47.440729
CUST028594,Zaid,Divan,sibaltarak@example.net,1614443245,1981-10-16,Female,"90/54
Vora Street",Gurgaon,Haryana,503022,2024-10-08,Premium,True,2026-04-25,2026-05-13 16:45:47.441239
CUST028595,Sathvik,Malhotra,darpan37@example.com,7901126038,1979-04-18,Male,"22
Johal Marg",Kolkata,West Bengal,346831,2023-09-02,Regular,False,2026-04-29,2026-05-13 16:45:47.441239
CUST028596,Fitan,Narain,manyabhasin@example.com,3361302960,1969-03-28,Male,"74/71, Gaba Marg",Delhi,Delhi,815759,2025-07-18,Premium,False,2026-04-16,2026-05-13 16:45:47.442257
CUST028597,Anamika,Deol,mitratarak@example.org,2249909033,1989-05-01,Male,"H.No. 09, Lanka Chowk",Jaipur,Rajasthan,178141,2025-06-05,Regular,True,2026-04-27,2026-05-13 16:45:47.442764
CUST028598,Ryan,Contractor,charanmahal@example.net,9233726097,2000-01-12,Female,"28/293, Patil Chowk",Delhi,Delhi,097488,2024-07-28,Occasional,True,2026-04-27,2026-05-13 16:45:47.442764
CUST028599,Vrishti,Bail,neelmitter@example.com,8926668239,1975-04-17,Female,"86
Kadakia Marg",Kolkata,West Bengal,527940,2024-06-04,Premium,True,2026-05-01,2026-05-13 16:45:47.442764
CUST028600,Tejas,Mittal,jasmit27@example.org,0565930670,2007-05-22,Male,"H.No. 802
Pau Path",Pune,Maharashtra,661849,2025-03-06,Occasional,True,2026-05-05,2026-05-13 16:45:47.443769
CUST028601,Geetika,Gulati,binayogi@example.net,6281675339,2000-09-03,Female,"525, Sundaram",Jaipur,Rajasthan,041195,2025-04-23,Occasional,False,2026-04-23,2026-05-13 16:45:47.443769
CUST028602,Vedika,Choudhury,jalsaandra@example.org,5272964387,1979-01-16,Male,"73/35
Kala Street",Chennai,Tamil Nadu,412966,2025-09-24,Premium,True,2026-05-10,2026-05-13 16:45:47.444768
CUST028603,Jeet,Prabhakar,jason13@example.org,6222154733,1963-12-30,Female,"H.No. 54
Parsa Zila",Jaipur,Rajasthan,392144,2023-08-18,Regular,False,2026-04-19,2026-05-13 16:45:47.445276
CUST028604,Yadavi,Buch,zayan96@example.com,3203386753,2001-07-26,Female,"632
Chadha Circle",Chennai,Tamil Nadu,450899,2025-04-12,Premium,False,2026-04-27,2026-05-13 16:45:47.445276
CUST028605,Rachana,Khalsa,rakshachad@example.net,0264659035,1997-04-18,Male,"H.No. 84, Varghese Chowk",Gurgaon,Haryana,112736,2025-12-16,Regular,True,2026-04-30,2026-05-13 16:45:47.446283
CUST028606,Ladli,Iyer,balhaarvarty@example.org,8926535259,1980-01-28,Male,"65
Banik Ganj",Hyderabad,Telangana,526140,2025-09-02,Regular,True,2026-05-03,2026-05-13 16:45:47.446283
CUST028607,Vanya,Sur,gaurirana@example.com,7525857089,1993-03-29,Female,"74/33
Sahota Chowk",Delhi,Delhi,782013,2025-01-28,Occasional,False,2026-05-04,2026-05-13 16:45:47.447802
CUST028608,Bachittar,Mody,farhan83@example.net,4072617361,1994-01-21,Male,"H.No. 33, Dutta Marg",Mumbai,Maharashtra,921776,2025-07-22,Occasional,False,2026-05-08,2026-05-13 16:45:47.447802
CUST028609,Farhan,Mistry,fradobhavsar@example.net,7987424978,1993-06-09,Female,"H.No. 48, Bhargava Ganj",Chennai,Tamil Nadu,865517,2024-06-19,Occasional,False,2026-04-27,2026-05-13 16:45:47.449409
CUST028610,Arin,Jain,chaudharianjali@example.net,7769687290,1963-07-27,Male,"H.No. 299, Kari Street",Bangalore,Karnataka,750541,2025-11-12,Occasional,False,2026-05-08,2026-05-13 16:45:47.449409
CUST028611,Vedant,Ahluwalia,dgade@example.com,3174286464,1998-09-25,Female,"H.No. 287, Issac Street",Bangalore,Karnataka,925053,2024-07-19,Premium,True,2026-05-07,2026-05-13 16:45:47.449409
CUST028612,Vasudha,Dua,fariqapte@example.com,6283062608,1975-08-24,Female,"H.No. 14
Rattan Ganj",Bangalore,Karnataka,618595,2023-09-14,Occasional,True,2026-05-02,2026-05-13 16:45:47.450425
CUST028613,Kala,Taneja,jalsamalhotra@example.net,2684512192,1975-11-10,Male,"46/485, Sharma Ganj",Jaipur,Rajasthan,842425,2025-01-04,Occasional,True,2026-04-28,2026-05-13 16:45:47.450425
CUST028614,Oni,Ray,kataqarin@example.org,6223093364,2006-03-31,Female,"89
Dutta Path",Pune,Maharashtra,267708,2023-06-28,Premium,True,2026-04-16,2026-05-13 16:45:47.450425
CUST028615,Lajita,Kanda,matthewkapur@example.net,3325600640,1965-09-09,Male,"92/04
Bose Street",Mumbai,Maharashtra,316819,2026-01-11,Occasional,True,2026-04-20,2026-05-13 16:45:47.450425
CUST028616,Upasna,Sant,rachitachoudhry@example.org,8919243393,1985-12-28,Male,"99/345, Ghose Zila",Chennai,Tamil Nadu,500542,2024-08-03,Premium,True,2026-05-09,2026-05-13 16:45:47.451931
CUST028617,Hritik,Rajan,rajagopalanika@example.org,2389431506,1968-12-12,Male,"H.No. 836, Guha Marg",Delhi,Delhi,142954,2024-09-17,Occasional,True,2026-04-29,2026-05-13 16:45:47.451931
CUST028618,Yatan,Ramesh,yashodhara68@example.net,3070439425,1968-04-07,Female,"H.No. 19, Iyer",Hyderabad,Telangana,187527,2025-02-13,Premium,False,2026-05-10,2026-05-13 16:45:47.452942
CUST028619,Ojas,Sastry,vborde@example.com,8080241124,1970-10-02,Female,"50/28
Ramesh Ganj",Gurgaon,Haryana,418695,2025-04-30,Regular,True,2026-05-09,2026-05-13 16:45:47.452942
CUST028620,Onkar,Rout,pratyushpillay@example.org,5607326467,1980-04-07,Male,"94/360
Rana Zila",Jaipur,Rajasthan,597834,2025-03-03,Occasional,True,2026-04-29,2026-05-13 16:45:47.453448
CUST028621,Nilima,Chaudhry,keya67@example.com,2352959892,1975-05-01,Male,"82
Nadig Path",Pune,Maharashtra,319641,2024-06-06,Occasional,True,2026-04-25,2026-05-13 16:45:47.453448
CUST028622,Udant,Mitter,xchakraborty@example.net,8165052965,1968-09-12,Female,"H.No. 02, Tak Path",Chennai,Tamil Nadu,966575,2024-07-07,Occasional,True,2026-04-26,2026-05-13 16:45:47.453448
CUST028623,Divya,Menon,csha@example.com,1739654485,1994-04-22,Female,"64/871, Mall Zila",Kolkata,West Bengal,873716,2026-03-25,Premium,False,2026-05-02,2026-05-13 16:45:47.453448
CUST028624,Reyansh,Nath,xalakghose@example.com,6604919178,1968-02-12,Female,"H.No. 32
Krishna Ganj",Kolkata,West Bengal,493758,2024-05-22,Premium,False,2026-05-03,2026-05-13 16:45:47.454955
CUST028625,Ganga,Gole,nimrat12@example.net,6246734662,1976-03-17,Female,"790, Gara Marg",Delhi,Delhi,254209,2025-02-13,Regular,True,2026-05-08,2026-05-13 16:45:47.454955
CUST028626,Thomas,Banik,wakeetasura@example.com,0698585543,1978-02-19,Male,"31, Rajagopal Chowk",Kolkata,West Bengal,807624,2025-09-27,Occasional,False,2026-04-26,2026-05-13 16:45:47.455969
CUST028627,Amol,Bhakta,sanyasur@example.com,9980068126,2000-07-26,Female,"83, Goda Zila",Pune,Maharashtra,144092,2025-09-18,Premium,True,2026-04-17,2026-05-13 16:45:47.455969
CUST028628,Mason,Choudhary,andrew29@example.net,6304625734,1972-06-28,Male,"H.No. 409, Kala Path",Kolkata,West Bengal,921034,2025-07-07,Premium,True,2026-05-08,2026-05-13 16:45:47.455969
CUST028629,Kashvi,Sankaran,indrajitsundaram@example.net,4278414233,2005-07-15,Male,"264
Amble Nagar",Delhi,Delhi,204425,2023-08-15,Regular,True,2026-04-21,2026-05-13 16:45:47.457094
CUST028630,Ekanta,Narayanan,radha21@example.org,3701518062,1989-10-21,Female,"H.No. 590, Saraf Nagar",Chennai,Tamil Nadu,045920,2023-12-11,Premium,True,2026-04-30,2026-05-13 16:45:47.457094
CUST028631,Upkaar,Doctor,anay93@example.com,9234256515,1993-11-10,Male,"H.No. 55, Manda",Gurgaon,Haryana,996452,2023-12-18,Premium,False,2026-05-11,2026-05-13 16:45:47.457094
CUST028632,Kashish,Dutta,gmenon@example.net,5633915876,1970-01-10,Female,"H.No. 874
Golla Path",Gurgaon,Haryana,461046,2023-07-31,Occasional,True,2026-04-26,2026-05-13 16:45:47.457094
CUST028633,Yashvi,Deo,eagate@example.net,3324868119,1993-06-12,Female,"H.No. 04, Halder Nagar",Pune,Maharashtra,517044,2025-11-05,Regular,False,2026-05-11,2026-05-13 16:45:47.458641
CUST028634,Eiravati,Batra,krishpandey@example.org,3007911829,1966-06-28,Female,"99, Sidhu Street",Kolkata,West Bengal,191285,2023-06-06,Premium,True,2026-05-11,2026-05-13 16:45:47.458641
CUST028635,Ishaan,Nath,ekuruvilla@example.com,9225347216,1984-03-25,Female,"40/75, Krishna Ganj",Bangalore,Karnataka,945915,2023-09-24,Premium,True,2026-05-04,2026-05-13 16:45:47.458641
CUST028636,Kai,Sachdev,vidhi75@example.net,0038167599,1999-08-22,Female,"63/08
Patel Zila",Delhi,Delhi,002618,2025-02-10,Premium,True,2026-04-25,2026-05-13 16:45:47.459654
CUST028637,Rayaan,Pall,arinsolanki@example.com,7938664650,1993-11-01,Male,"638
Sabharwal Path",Kolkata,West Bengal,338472,2025-10-07,Occasional,False,2026-04-20,2026-05-13 16:45:47.459654
CUST028638,Netra,Ahluwalia,joshinathan@example.net,8328066816,1992-10-19,Female,"758, Tank Circle",Bangalore,Karnataka,718434,2026-03-08,Regular,False,2026-04-25,2026-05-13 16:45:47.459654
CUST028639,Sudiksha,Kala,rajubachittar@example.net,1179610214,1968-08-20,Male,"463, Pradhan Circle",Delhi,Delhi,766202,2023-12-01,Occasional,True,2026-04-23,2026-05-13 16:45:47.460658
CUST028640,Vrinda,Khanna,rwali@example.com,5629356346,1987-08-04,Female,"H.No. 37, Karan Nagar",Mumbai,Maharashtra,891146,2026-01-13,Regular,True,2026-05-06,2026-05-13 16:45:47.460658
CUST028641,Qasim,Purohit,bishakhatata@example.com,6022998657,1970-10-25,Male,"664, Dhar",Delhi,Delhi,333548,2024-05-21,Regular,True,2026-05-01,2026-05-13 16:45:47.461900
CUST028642,Siya,Mukherjee,hemal64@example.net,0191471646,1999-09-29,Female,"H.No. 126, Sharaf Zila",Chennai,Tamil Nadu,190077,2023-11-21,Occasional,False,2026-04-18,2026-05-13 16:45:47.461900
CUST028643,Lila,Batta,tjayaraman@example.com,1591844949,1991-08-11,Female,"28/962, Mutti Circle",Chennai,Tamil Nadu,996909,2024-02-25,Regular,False,2026-04-30,2026-05-13 16:45:47.461900
CUST028644,Finn,Dada,matthewmangat@example.com,7886418285,1975-04-08,Male,"H.No. 29
Shetty Chowk",Bangalore,Karnataka,731326,2025-06-08,Premium,False,2026-04-15,2026-05-13 16:45:47.462899
CUST028645,Damini,Khurana,gargsathvik@example.net,6891644918,1979-11-01,Male,"H.No. 992, Chadha Road",Pune,Maharashtra,720495,2026-02-17,Premium,True,2026-05-01,2026-05-13 16:45:47.463406
CUST028646,Nitara,Acharya,pranav98@example.com,9847788787,1992-11-02,Female,"66/37, Sarkar Road",Hyderabad,Telangana,954432,2023-10-28,Premium,True,2026-04-25,2026-05-13 16:45:47.463406
CUST028647,Aarna,Kalita,oommenandrew@example.org,0180134194,2003-09-25,Male,"133, Bava Path",Hyderabad,Telangana,345777,2023-12-30,Occasional,True,2026-04-16,2026-05-13 16:45:47.463406
CUST028648,Rachana,Chahal,kritikamani@example.org,1458786025,1999-12-18,Male,"13/18
Krishna Nagar",Delhi,Delhi,310206,2024-08-07,Premium,True,2026-04-17,2026-05-13 16:45:47.464411
CUST028649,Amrita,Rajan,ira62@example.org,6105806643,1974-06-08,Male,"H.No. 376, Wason Path",Bangalore,Karnataka,635049,2025-12-22,Occasional,True,2026-05-05,2026-05-13 16:45:47.464411
CUST028650,Vrishti,Chand,atharv23@example.net,6115360866,1970-03-11,Female,"H.No. 671, Nagar Path",Bangalore,Karnataka,927871,2024-07-02,Occasional,True,2026-04-14,2026-05-13 16:45:47.464411
CUST028651,Abhiram,Shankar,sanghaekiya@example.org,3709685833,1960-10-28,Female,"H.No. 67
Banerjee Zila",Bangalore,Karnataka,349509,2023-06-22,Regular,False,2026-04-27,2026-05-13 16:45:47.464411
CUST028652,Lekha,Bawa,tripti95@example.com,3763624815,2007-11-04,Male,"95/329, Date Road",Pune,Maharashtra,430251,2026-03-09,Occasional,True,2026-04-28,2026-05-13 16:45:47.465918
CUST028653,Aashi,Sathe,uvarghese@example.com,1647124592,1986-05-04,Female,"63/814, Mody Street",Hyderabad,Telangana,424534,2024-09-05,Occasional,True,2026-05-10,2026-05-13 16:45:47.466434
CUST028654,Leela,Ravi,lopahora@example.net,5978270758,1979-12-06,Female,"H.No. 643, Pingle Nagar",Kolkata,West Bengal,836615,2026-01-23,Premium,True,2026-04-22,2026-05-13 16:45:47.466434
CUST028655,Yuvraj,Chakraborty,bakhshi69@example.org,3008375529,1988-04-29,Female,"80/46
Morar Circle",Gurgaon,Haryana,572268,2023-08-30,Premium,True,2026-04-24,2026-05-13 16:45:47.466434
CUST028656,Oni,Jain,gautam05@example.org,4174454728,1996-09-02,Male,"H.No. 84
Wali Street",Pune,Maharashtra,177601,2025-06-14,Premium,True,2026-04-18,2026-05-13 16:45:47.468048
CUST028657,Zaitra,Khosla,keyaoommen@example.com,5127952051,1994-09-05,Female,"67/70
Vala Circle",Jaipur,Rajasthan,737379,2025-10-30,Premium,False,2026-05-07,2026-05-13 16:45:47.468048
CUST028658,Yochana,Sura,saiwason@example.org,2543832258,2006-12-08,Female,"H.No. 12, Lall Ganj",Gurgaon,Haryana,335962,2025-03-01,Occasional,True,2026-05-08,2026-05-13 16:45:47.468048
CUST028659,Viraj,Nath,rajata02@example.net,8827510421,2004-10-27,Male,"H.No. 18, Rana Zila",Chennai,Tamil Nadu,452147,2024-04-04,Regular,True,2026-04-18,2026-05-13 16:45:47.469064
CUST028660,Geetika,Lanka,rohan72@example.com,3676595397,2001-05-27,Female,"853
Nagi Chowk",Pune,Maharashtra,610134,2024-01-30,Premium,True,2026-04-16,2026-05-13 16:45:47.469064
CUST028661,Eshana,Mukhopadhyay,daseta@example.org,3343472359,1986-12-24,Male,"25
Kumer Marg",Hyderabad,Telangana,191276,2025-10-06,Premium,False,2026-04-17,2026-05-13 16:45:47.469064
CUST028662,Dayamai,Wagle,deshpandepatrick@example.org,6443128291,1974-04-21,Female,"37/660
Sanghvi Nagar",Hyderabad,Telangana,643909,2025-02-04,Regular,False,2026-04-17,2026-05-13 16:45:47.470064
CUST028663,Sai,Sunder,balayjasmit@example.net,7977376519,1997-07-09,Female,"14/49, Mangat Chowk",Kolkata,West Bengal,711473,2024-02-08,Regular,False,2026-04-22,2026-05-13 16:45:47.470064
CUST028664,Vritti,Soni,khareneelima@example.org,5737312146,1967-05-03,Male,"H.No. 574
Sem",Gurgaon,Haryana,645257,2023-11-09,Regular,True,2026-05-08,2026-05-13 16:45:47.471114
CUST028665,Onveer,Sundaram,cwagle@example.net,7120145846,1973-10-30,Female,"H.No. 03, Jani Street",Pune,Maharashtra,992435,2025-04-26,Regular,True,2026-04-22,2026-05-13 16:45:47.471114
CUST028666,Jatin,Bala,ikshita62@example.com,0172265103,1987-05-13,Female,"770
Bava Nagar",Hyderabad,Telangana,551998,2025-06-09,Occasional,True,2026-05-08,2026-05-13 16:45:47.472136
CUST028667,Madhav,Shukla,fagarwal@example.org,6021497034,1996-02-29,Male,"44/495, Panchal Ganj",Pune,Maharashtra,850003,2023-06-25,Regular,True,2026-04-24,2026-05-13 16:45:47.472136
CUST028668,Laksh,Sunder,xsant@example.net,6473748724,1982-10-05,Female,"96/43, Soman Marg",Mumbai,Maharashtra,479187,2026-01-09,Regular,False,2026-05-11,2026-05-13 16:45:47.473281
CUST028669,Bishakha,Suri,bbatta@example.com,0197239342,2005-11-28,Female,"51/03, Narula Zila",Pune,Maharashtra,358980,2023-10-28,Premium,True,2026-04-22,2026-05-13 16:45:47.473281
CUST028670,Chaitanya,Yohannan,knagi@example.org,6202916196,1964-03-29,Female,"76/237, Patla Circle",Bangalore,Karnataka,477108,2023-11-11,Premium,True,2026-04-20,2026-05-13 16:45:47.474288
CUST028671,Ekansh,Varghese,meghabose@example.org,9998484589,1999-08-15,Male,"23/776, Nair",Mumbai,Maharashtra,405912,2024-12-21,Occasional,True,2026-04-16,2026-05-13 16:45:47.474288
CUST028672,Oeshi,Thaker,duttanidra@example.org,8928108029,1997-05-22,Female,"H.No. 83
Kaur Path",Kolkata,West Bengal,102439,2024-08-26,Regular,True,2026-04-24,2026-05-13 16:45:47.475292
CUST028673,Laksh,Om,lchahal@example.com,5536385869,2006-04-25,Female,"44/465, Dyal Circle",Hyderabad,Telangana,456617,2024-01-19,Occasional,True,2026-04-14,2026-05-13 16:45:47.475292
CUST028674,Sarthak,Bhakta,rajaikshita@example.net,5295031914,1964-02-12,Male,"224
Walia Nagar",Delhi,Delhi,431201,2024-01-30,Occasional,True,2026-05-04,2026-05-13 16:45:47.476297
CUST028675,Indali,Char,qshukla@example.net,6150431359,2002-02-11,Male,"64/856, Chawla Chowk",Kolkata,West Bengal,782635,2025-11-17,Occasional,True,2026-05-01,2026-05-13 16:45:47.476297
CUST028676,Xavier,Chaudhary,labanbarad@example.com,5808312577,1974-02-14,Female,"14/14, Bumb Marg",Mumbai,Maharashtra,682527,2024-04-06,Occasional,True,2026-05-09,2026-05-13 16:45:47.477296
CUST028677,Vivaan,Singh,sarafyochana@example.org,5624504705,1960-06-17,Female,"H.No. 06
Hari Marg",Pune,Maharashtra,776754,2023-09-26,Premium,False,2026-04-27,2026-05-13 16:45:47.477804
CUST028678,Girish,Hayer,nilimaamble@example.org,7120881720,1974-05-18,Female,"H.No. 48, Mall Street",Chennai,Tamil Nadu,408724,2025-06-08,Regular,True,2026-04-17,2026-05-13 16:45:47.477804
CUST028679,Ekani,Bhakta,kantkamya@example.com,2621174192,1979-04-14,Female,"H.No. 17
Deshmukh Nagar",Bangalore,Karnataka,992598,2025-04-08,Regular,True,2026-04-24,2026-05-13 16:45:47.477804
CUST028680,Ekta,Andra,qadim83@example.net,6108119600,1977-04-24,Female,"057
Buch Nagar",Gurgaon,Haryana,527876,2023-09-03,Regular,False,2026-05-01,2026-05-13 16:45:47.477804
CUST028681,Mitali,Batra,bainsupma@example.net,7169393383,1965-09-17,Male,"H.No. 341, Nadkarni Nagar",Mumbai,Maharashtra,775285,2025-12-05,Occasional,True,2026-05-12,2026-05-13 16:45:47.479310
CUST028682,Girik,Kapur,mannomaja@example.org,5672731519,1974-03-01,Female,"H.No. 457, Kumar Marg",Pune,Maharashtra,757408,2025-02-23,Occasional,True,2026-05-07,2026-05-13 16:45:47.479310
CUST028683,Chakradev,Karnik,basunachiket@example.net,0913427908,1960-07-07,Male,"H.No. 836
Dasgupta Street",Delhi,Delhi,185565,2025-02-04,Premium,True,2026-04-29,2026-05-13 16:45:47.480333
CUST028684,Oeshi,Iyer,isuresh@example.com,2626756357,1980-10-11,Male,"904, Bava Circle",Hyderabad,Telangana,045947,2024-04-25,Regular,False,2026-05-02,2026-05-13 16:45:47.480333
CUST028685,Advay,Ram,ebatta@example.org,8447212019,1994-02-23,Female,"08/947, Swamy Marg",Delhi,Delhi,794822,2024-08-23,Premium,True,2026-04-25,2026-05-13 16:45:47.480333
CUST028686,Jason,Prashad,geetikalala@example.net,0373567400,1988-06-25,Female,"H.No. 44, Rajan Marg",Bangalore,Karnataka,169515,2025-01-24,Occasional,True,2026-04-25,2026-05-13 16:45:47.481340
CUST028687,Unni,Kant,frederick83@example.com,3532208189,1994-02-12,Female,"67/994
Kuruvilla Road",Gurgaon,Haryana,791804,2025-10-20,Premium,True,2026-04-26,2026-05-13 16:45:47.481340
CUST028688,Bhavya,Ranganathan,sandalaradhana@example.com,2956830572,1997-09-02,Female,"H.No. 773, Sekhon Nagar",Mumbai,Maharashtra,462610,2024-08-07,Premium,True,2026-04-22,2026-05-13 16:45:47.481340
CUST028689,Ronith,Mukhopadhyay,zmani@example.org,1008643078,1985-12-24,Male,"04/212
Nagy Road",Chennai,Tamil Nadu,757406,2025-06-23,Regular,False,2026-04-30,2026-05-13 16:45:47.482346
CUST028690,Anusha,Wable,robert16@example.com,4984154125,2004-07-03,Female,"81, Thaman Zila",Delhi,Delhi,053949,2024-04-16,Regular,True,2026-04-16,2026-05-13 16:45:47.482346
CUST028691,Maanav,Wable,rajagopalpraneel@example.net,9337689663,1964-05-14,Female,"16/953
Handa Marg",Bangalore,Karnataka,241875,2025-04-22,Premium,False,2026-05-11,2026-05-13 16:45:47.482346
CUST028692,Triya,Toor,vanya43@example.com,8689668221,2001-10-17,Male,"93/31
Magar Street",Mumbai,Maharashtra,634891,2025-07-09,Regular,True,2026-04-18,2026-05-13 16:45:47.483350
CUST028693,Onveer,Sheth,onveer62@example.com,8929652944,1987-12-10,Male,"36/37
Som Nagar",Delhi,Delhi,039290,2026-01-24,Occasional,True,2026-04-15,2026-05-13 16:45:47.483350
CUST028694,Wishi,Jaggi,mmurty@example.net,0593497077,1988-12-30,Male,"79/36
Choudhry Marg",Bangalore,Karnataka,267500,2023-12-29,Occasional,True,2026-05-07,2026-05-13 16:45:47.483350
CUST028695,Tristan,Kothari,onagy@example.com,2335047902,1966-08-04,Male,"H.No. 18, Chacko Road",Hyderabad,Telangana,302661,2024-03-31,Occasional,True,2026-04-24,2026-05-13 16:45:47.484178
CUST028696,Utkarsh,Srivastava,joshua45@example.com,1242828298,2000-01-08,Male,"393, Mital Marg",Jaipur,Rajasthan,305935,2025-08-20,Regular,True,2026-04-15,2026-05-13 16:45:47.484178
CUST028697,Benjamin,Bhavsar,ayaangarde@example.com,8077546012,1980-07-01,Female,"37/658
Som Zila",Delhi,Delhi,889075,2026-02-21,Regular,True,2026-05-09,2026-05-13 16:45:47.484178
CUST028698,Amara,Dhaliwal,zupadhyay@example.com,7640547116,1989-07-09,Female,"64/274
Tank Nagar",Gurgaon,Haryana,128175,2023-12-13,Regular,False,2026-05-10,2026-05-13 16:45:47.485183
CUST028699,Indrajit,Dewan,edwincaleb@example.com,6008009017,1963-01-31,Male,"02/045
Grover Road",Gurgaon,Haryana,969697,2024-04-10,Regular,True,2026-05-02,2026-05-13 16:45:47.485183
CUST028700,Rudra,Mane,chanchalbrar@example.org,4496122048,1972-12-04,Male,"09/60, Patil Ganj",Pune,Maharashtra,280446,2023-11-24,Premium,True,2026-04-17,2026-05-13 16:45:47.485183
CUST028701,Oscar,Mitter,hiral74@example.net,9841196928,1996-12-24,Male,"H.No. 02, Magar",Hyderabad,Telangana,147248,2024-01-06,Regular,False,2026-04-14,2026-05-13 16:45:47.486587
